,appid,name,release_date,english,developer,publisher,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,price,action,indie,adventure,multiplayer,singleplayer,casual,rpg,strategy,open_world,owners_num,windows,mac,linux,Action,Strategy,Indie,RPG,Sports,Free to Play,Adventure,Gore,Simulation,Casual,Violent,Early Access,Racing,Massively Multiplayer,budget
4876,350150,Scraps: Modular Vehicle Combat,2015-07-07,1,Moment Studio,Moment Studio,0,0,99,33,0,0,9.99,39,36,0,1,1,0,0,0,0,5802,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,42541
4877,350200,Revolution 60,2016-09-06,1,Giant Spacekat,Giant Spacekat,0,0,16,44,0,0,6.99,0,12,28,0,1,39,0,0,0,655,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15190
4878,350210,Mighty Switch Force! Academy,2015-11-23,1,WayForward,WayForward,0,1,37,7,0,0,6.99,23,24,0,0,1,0,0,21,0,18397,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,99260
4879,350220,Dead Sea,2015-03-25,1,Phoenix Studio,KISS ltd;Phoenix Studio,0,1,86,211,0,0,3.99,22,24,26,1,1,20,0,0,9,29276,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,93550
4880,350310,BLADESTORM: Nightmare,2015-05-28,1,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",0,1,177,118,0,0,49.99,33,0,0,0,1,0,0,15,0,17477,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109957
4881,350330,Call of the Ninja!,2015-02-16,1,Lee Page,TeraBit Software,0,1,3,6,0,0,4.99,0,22,0,0,1,23,0,0,0,12049,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9277
4882,350380,The Martian VR Experience,2016-11-15,1,"The Third Floor, Inc;The Virtual Reality Company",20th Century Fox Film Corporation,0,0,11,33,0,0,3.99,0,0,22,0,1,21,0,0,0,19062,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,90671
4883,350480,Tales of Cosmos,2016-10-20,1,Red Dwarf Games,Red Dwarf Games,0,1,32,7,0,0,11.39,0,33,35,0,1,0,0,0,13,14725,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12944
4884,350490,Love And Order,2015-04-10,1,Winter Wolves,Winter Wolves,0,1,11,22,0,0,0.0,0,24,0,0,1,25,0,0,0,4301,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4885,350500,Fly in the House,2015-03-06,1,Mykhail Konokh,Mykhail Konokh,0,0,77,80,272,281,6.99,38,35,0,0,1,13,0,0,0,48252,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,35937
4886,350530,Airport Firefighters - The Simulation,2015-05-13,1,Visual Imagination Software GbR,rondomedia GmbH ,0,1,57,90,0,0,13.49,12,0,0,0,1,0,0,0,0,28924,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37131
4887,350540,Helicopter 2015: Natural Disasters,2015-05-01,1,Si7,Ravenscourt,0,0,9,88,0,0,6.99,0,0,0,0,1,0,0,0,0,11071,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7207
4888,350550,Area-X,2015-06-24,1,Zeiva Inc,Zeiva Inc,0,0,17,0,0,0,18.99,0,34,34,0,1,33,0,0,0,18244,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,165905
4889,350600,BIOS,2016-12-13,1,PIXYUL,PIXYUL,0,1,123,63,42,42,10.99,54,27,0,0,1,0,0,0,0,8449,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,96414
4890,350610,Combat Cats,2015-06-26,1,Dingo Dango,Dingo Dango,0,1,33,4,0,0,1.99,21,23,21,0,1,25,21,20,0,7995,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,23728
4891,350620,Sandmason,2015-05-04,1,GoodVole,GoodVole,0,1,49,9,120,120,2.79,26,27,26,1,1,0,0,0,0,19662,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,24463
4892,350630,Dodge,2015-03-16,1,Yokcos,Yokcos,0,1,62,19,0,0,1.59,0,29,0,0,1,7,0,0,0,19949,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4893,350640,Sherlock Holmes: The Devil's Daughter,2016-06-10,1,Frogwares,Bigben Interactive,0,1,2299,812,216,429,29.99,75,0,113,0,1,0,0,0,60,244046,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,180630
4894,350700,Red Stone Online,2015-04-01,1,"L＆K CO., LTD","L＆K CO., LTD",0,0,145,98,12,12,0.0,0,0,0,1,0,0,42,0,0,181357,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4895,350710,Wizards' Clash,2015-09-04,1,DQ Team,DQ Team,0,0,12,6,0,0,3.99,0,21,0,0,1,21,0,21,0,5388,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,23145
4896,350740,The Bug Butcher,2016-01-19,1,Awfully Nice Studios,Awfully Nice Studios,0,1,939,92,67,67,5.59,47,50,0,0,1,0,0,0,0,79054,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,46590
4897,350770,Giana Sisters 2D,2015-10-23,1,Kasaa Solution,HandyGames;Black Forest Games,0,1,84,42,0,0,5.59,26,46,0,0,1,0,0,0,0,6218,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9617
4898,350780,MANOS,2015-07-30,1,FreakZone Games,FreakZone Games,0,1,123,30,9,9,2.09,25,27,25,0,1,0,0,0,0,22223,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,32454
4899,350800,Cannibal,2015-10-28,1,Gametek Brasil,Gametek Brasil,0,0,32,11,0,0,10.99,25,23,25,0,1,0,7,23,0,6462,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,118213
4900,350810,Pixel Puzzles 2: Anime,2015-03-27,1,DL Softworks,DL Softworks,0,1,601,194,257,278,6.99,14,35,0,0,1,42,0,16,0,257408,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,138676
4901,350880,Archamon,2017-11-24,1,Vionsoft,Vionsoft,0,1,19,8,0,0,9.29,0,21,0,0,1,0,0,21,0,17080,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19772
4902,350910,Streets of Fury EX,2015-06-25,1,Guard Crush Games,Guard Crush Games,0,0,309,17,0,0,6.99,30,27,0,1,1,0,0,0,0,44538,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21788
4903,350970,Planet of the Eyes,2015-08-24,1,Cococucumber,Cococucumber,0,1,267,61,0,0,4.99,22,25,28,0,1,0,0,0,0,61202,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,18846
4904,350990,Bloodwood Reload,2015-11-02,1,Luminy Studios,Luminy Studios,0,0,117,202,2,2,0.0,8,55,59,0,1,0,0,0,0,115629,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4905,351030,Pixel Puzzles Ultimate,2016-09-09,1,DL Softworks,DL Softworks,0,1,895,372,220,204,0.0,0,33,0,0,1,41,0,0,0,1958498,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4906,351050,Cricket Captain 2015,2015-07-08,1,Childish Things,KISS ltd,0,1,40,18,0,0,6.99,0,0,0,1,1,0,0,0,0,14044,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,51150
4907,351060,Outpost 13,2015-10-26,1,"Cantina Games and Entertainment, Inc.","Cantina Games and Entertainment, Inc.",0,0,22,42,0,0,1.0,0,25,26,0,1,0,0,0,0,8970,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3252
4908,351080,The Corporate Machine,2015-03-25,1,Stardock Entertainment,Stardock Entertainment,0,0,40,29,1,1,6.99,0,12,0,1,1,0,0,39,0,23483,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,77219
4909,351090,Regency Solitaire,2015-05-18,1,Grey Alien Games,Grey Alien Games,0,1,377,23,275,275,6.99,0,28,0,0,1,51,0,0,0,94066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26774
4910,351100,Niffelheim,2018-09-26,1,Ellada Games,Ellada Games,0,1,725,191,0,0,14.99,82,91,94,1,1,0,102,0,41,96315,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,135379
4911,351140,Rustbucket Rumble,2015-05-04,1,Reactor Zero,"Scrap Yard Productions, LLC",0,1,207,176,108,140,0.0,52,48,0,1,0,47,0,0,0,348710,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4912,351150,DRAGON: A Game About a Dragon,2015-04-24,1,Games With Dragons In,IPBuilders,0,1,370,163,175,203,1.59,0,29,23,0,1,6,0,0,0,168670,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3954
4913,351170,Pixel: ru²,2015-03-06,1,C63 Industries,C63 Industries,0,1,16,1,0,0,6.99,31,31,0,0,1,0,0,31,0,1390,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,21307
4914,351220,Tower of Eglathia,2015-04-06,1,Lord Eglathia,Eglathia Games,0,0,5,3,0,0,2.79,0,0,12,0,1,0,22,0,0,406,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14178
4915,351230,Counter Spell,2015-10-05,1,Abnormal Software,Abnormal Software,0,1,116,14,0,0,6.99,26,23,0,1,1,0,25,0,0,19680,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,71709
4916,351240,Venusian Vengeance,2015-03-27,1,Renegade Sector Games,Renegade Sector Games,0,1,44,9,0,0,2.79,33,33,0,0,1,0,0,0,0,18895,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7466
4917,351250,Avalanche 2: Super Avalanche,2015-06-11,1,Beast Games,Midnight City,0,1,166,26,508,508,3.99,26,27,0,0,1,0,0,0,0,50611,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,38154
4918,351290,SURVIVAL,2015-04-16,1,TB Games,TB Games,0,1,3931,3694,46,46,5.79,164,87,133,1,0,0,0,0,287,160696,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,192653
4919,351300,Ceres,2015-10-16,1,Jötunn Games,Iceberg Interactive,0,1,68,56,0,0,14.99,43,32,0,0,1,0,31,38,0,1686,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,68251
4920,351320,DROD: The Second Sky,2016-11-18,1,Caravel Games,Caravel Games,0,1,18,2,0,0,10.99,0,22,21,0,1,0,0,21,0,2732,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,48099
4921,351330,DROD RPG: Tendry's Tale,2016-02-12,1,Caravel Games,Caravel Games,0,1,24,4,0,0,4.79,0,28,23,0,1,0,25,24,0,13567,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,24246
4922,351340,Belladonna,2015-02-27,1,Neckbolt,Black Shell Media,0,0,424,149,401,401,5.19,0,35,35,0,1,0,0,0,0,34493,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8237
4923,351400,The Defenders: The Second Wave,2015-03-30,1,FallenMaster,FallenMaster,0,1,41,36,185,185,2.09,24,0,0,0,1,0,0,23,0,28750,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13135
4924,351410,Clean'Em Up,2016-08-18,1,Amidos;Big O;Bauer,Amidos,0,0,42,2,0,0,0.0,21,22,0,0,1,0,0,0,0,26942,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4925,351420,Veteran Combat,2015-02-16,1,CyberphobX,CyberphobX,0,0,20,21,0,0,1.69,23,0,0,0,1,23,0,0,0,3565,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2747
4926,351470,Sometimes: Success Requires Sacrifice,2015-02-27,1,NodziGames,NodziGames,0,0,420,143,232,293,0.79,26,30,25,0,1,32,0,25,0,451314,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,19253
4927,351480,Age of Fear: The Undead King,2015-06-26,1,Leslaw Sliwko,Age of Fear,0,1,278,21,0,0,14.99,0,41,0,1,1,0,43,38,0,26875,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,163429
4928,351490,Intergalactic Bubbles,2015-05-29,1,Hellscape Games,Hellscape Games,0,1,909,213,443,621,0.79,0,33,0,0,1,46,0,0,0,210699,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4224
4929,351510,Quiplash,2015-06-30,1,"Jackbox Games, Inc.","Jackbox Games, Inc.",0,1,359,45,0,0,6.99,0,28,0,0,0,36,0,26,0,122229,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,30477
4930,351630,Fire With Fire Tower Attack and Defense,2016-03-29,1,Theory Georgiou,Theory Georgiou,0,1,102,104,0,0,0.0,0,33,0,1,0,23,0,34,0,75432,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
4931,351640,Eternal Senia,2015-06-18,1,Holy Priest,Holy Priest,0,0,10106,227,15961,155,0.0,119,145,0,0,1,20,271,0,0,804798,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
4932,351690,Apple Jack 1&2,2017-05-03,1,My Owl Software,My Owl Software,0,0,6,0,0,0,4.79,32,32,0,0,1,0,0,0,0,13448,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6833
4933,351700,UnReal World,2016-02-26,1,Sami Maaranen (creator);Erkka Lehmus (co-designer),Enormous Elk,0,0,544,25,0,0,7.99,0,43,18,0,1,0,54,28,47,33223,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,57843
4934,351710,Hyperdimension Neptunia Re;Birth2: Sisters Generation / 超次次元ゲイム ネプテューヌRe;Birth2 / 超次次元遊戲 戰機少女 重生2,2015-05-29,1,Idea Factory;Compile Heart;Felistella,Idea Factory;Idea Factory International,0,1,2323,198,81,81,19.49,14,0,35,0,1,0,126,73,0,364022,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,130650
4935,351720,Zotrix - Solar Division,2016-04-20,1,ZeroBit Games,Ocean Media LLC,0,1,34,10,367,368,10.99,0,21,0,0,1,21,0,22,0,30098,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,117578
4936,351730,On My Own,2016-02-26,1,Chad Close;Kyle Weik,Close Studios;Beach Interactive,0,1,79,47,0,0,3.99,0,40,45,0,1,31,0,36,0,12188,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,21467
4937,351790,Invisible Apartment,2015-03-02,1,Milan Kazarka;Jeroen van Oosten,Vysoko Anime Production,0,0,296,115,11,12,0.0,0,23,51,0,1,0,0,0,0,167478,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4938,351800,Dev Guy,2015-05-20,1,Daniel Jonathan Bourke,Project tranquil,0,0,1389,353,19,19,0.0,0,45,37,0,1,10,0,0,5,204442,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4939,351810,MadSpace: To Hell and Beyond,2015-05-01,1,Maddox Games,Nightdive Studios,0,0,11,2,0,0,4.79,30,0,0,0,1,0,0,0,0,33154,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14945
4940,351820,Z.A.R.,2015-05-01,1,Maddox Games,Nightdive Studios,0,0,34,14,0,0,4.79,28,0,0,0,1,0,0,0,0,86447,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16391
4941,351860,Cultures - Northland,2015-03-26,1,Funatics Software,Daedalic Entertainment,0,0,231,47,0,0,3.99,0,0,0,1,1,0,0,30,0,188086,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9167
4942,351870,Cultures - 8th Wonder of the World,2015-03-26,1,Funatics Software,Daedalic Entertainment,0,0,144,42,0,0,3.99,0,0,0,1,1,0,0,37,0,196454,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11905
4943,351910,Valhalla Hills,2015-12-02,1,Funatics Software,Daedalic Entertainment,0,1,447,407,126,126,11.49,0,47,0,0,1,0,0,72,0,195965,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,131158
4944,351920,Crazy Machines 3,2016-10-18,1,Fakt Software,Daedalic Entertainment,0,1,3158,130,118,173,7.99,0,0,0,0,1,0,0,35,0,92058,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,52288
4945,351940,The Descendant,2016-03-24,1,Gaming Corps AB,Microids Indie;Microids,0,1,2071,305,254,247,0.0,0,28,102,0,1,89,0,0,0,246634,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4946,351970,Tales of Zestiria,2015-10-19,1,BANDAI NAMCO Studio Inc.,BANDAI NAMCO Entertainment,0,1,5300,972,1445,1495,39.99,153,0,208,0,1,0,367,0,247,995450,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,119443
4947,351990,Riff Racer - Race Your Music!,2016-05-12,1,FOAM Entertainment,FOAM Entertainment,0,1,1281,236,146,146,6.99,26,55,0,1,1,48,0,0,0,79152,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,62867
4948,352010,Beach Bounce,2015-08-14,1,Straywire,Dharker Studio,0,1,209,101,441,441,7.19,0,53,33,0,1,38,0,0,0,29163,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,52625
4949,352030,The World Named Fred,2015-02-27,1,Here Be Dragonz,Here Be Dragonz,0,0,28,7,0,0,2.79,24,24,24,0,1,0,23,0,0,15318,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,15613
4950,352050,Chesster,2016-03-16,1,Team Chesster,Surprise Attack ,0,0,14,5,0,0,2.89,0,22,0,0,1,0,0,0,0,15742,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3563
4951,352070,Fort Meow,2015-06-24,1,Upper Class Walrus,Upper Class Walrus,0,1,158,12,73,73,5.79,0,26,25,0,1,0,0,29,0,10564,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,51159
4952,352120,Fair Strike,2015-04-23,1,G5 Software,Buka Entertainment,0,0,25,10,0,0,2.79,21,0,0,0,1,0,0,0,0,3069,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25146
4953,352130,Locoland,2015-05-28,1,Gromada;Buka Entertainment,Buka Entertainment,0,0,63,12,0,0,3.99,0,32,0,0,1,0,0,37,0,16659,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2785
4954,352140,Finders,2015-04-09,1,Alawar Entertainment;Amegami,Buka Entertainment,0,0,88,29,0,0,4.79,0,14,12,0,1,41,0,35,0,11169,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,22903
4955,352160,Curse of Mermos,2015-06-23,1,TEAM101,TEAM101,0,0,152,119,88,100,0.0,30,32,0,0,1,0,0,0,0,196252,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4956,352170,MadOut,2015-06-05,1,Nuligine,Nuligine,0,0,19,30,0,0,6.99,28,28,0,0,1,0,0,0,0,2104,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,91598
4957,352190,Spirit of War,2015-03-12,1,G-OLD,Plug In Digital,0,0,36,24,0,0,6.99,0,0,0,1,1,0,0,26,0,33325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13842
4958,352210,Little Cells,2015-06-04,1,Fully Bugged,Fully Bugged,0,1,15,3,0,0,2.79,0,22,0,0,1,22,0,0,0,17881,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7999
4959,352220,King of Dragon Pass,2015-07-28,1,"A Sharp, LLC",HeroCraft,0,1,214,57,0,0,8.99,0,0,14,0,1,0,47,52,0,27959,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,72010
4960,352240,The Westport Independent,2016-01-21,1,Double Zero One Zero,Coffee Stain Publishing,0,1,85,52,0,0,3.99,0,27,0,0,1,0,0,0,0,19649,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3616
4961,352360,Reflections,2015-06-26,1,Broken Window Studios,Broken Window Studios,0,0,42,25,0,0,7.19,0,54,54,0,1,0,0,0,0,8362,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,35010
4962,352370,Defect,2016-07-28,1,Three Phase Interactive Pty Ltd,Three Phase Interactive Pty Ltd,0,1,39,12,0,0,4.79,22,22,0,0,1,0,0,31,0,14981,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15825
4963,352400,LEGO® Jurassic World,2015-06-11,1,TT Games Ltd;Feral Interactive (Mac),Warner Bros. Interactive Entertainment;Feral Interactive (Mac),0,1,2558,431,502,619,15.99,133,0,145,0,1,0,0,0,138,463479,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29998
4964,352430,Farlight Explorers,2019-02-01,1,Farlight Games Industry,Farlight Games Industry,0,1,114,64,0,0,10.99,0,33,0,0,1,0,0,27,0,18129,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,36359
4965,352440,Catacombs of the Undercity,2016-01-19,1,Tin Man Games,Tin Man Games,0,1,14,3,0,0,3.99,0,23,25,0,1,0,25,0,0,19728,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,22104
4966,352460,Dead Realm,2017-05-23,1,Section Studios,3BLACKDOT,0,1,3057,1601,114,131,10.99,142,95,83,1,0,0,0,83,0,104119,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,185808
4967,352520,The Silent Age,2015-05-29,1,House On Fire,Meridian4,0,1,4700,320,11,11,6.99,23,81,112,0,1,52,0,0,0,465183,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,34605
4968,352530,Poppy Kart,2015-10-09,1,Stephane Graziano;Franck Graziano;Mathieu Lamarche,Webrox,12,0,2,3,0,0,3.99,0,23,0,0,1,0,0,0,0,13545,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10379
4969,352550,Urban Empire,2017-01-20,1,Reborn Games,Kalypso Media Digital,0,1,772,1439,0,0,22.99,0,0,0,0,1,0,20,90,0,98677,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,104096
4970,352580,Hidden: On the trail of the Ancients,2015-08-05,1,Lost Spell,Lost Spell,0,1,48,18,0,0,6.99,0,34,38,0,1,0,0,0,0,7236,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,34652
4971,352610,The Way We All Go,2015-03-24,1,ebi-hime,ebi-hime,0,1,107,12,411,411,4.79,0,28,0,0,1,0,0,0,0,6594,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4972,352620,Porcunipine,2015-05-21,1,Big Green Pillow,Curve Digital,0,1,81,16,226,226,6.99,27,28,0,1,1,0,0,0,0,34335,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29022
4973,352640,The Indie Mixtape,2015-04-23,1,Daniel Linssen;Detective;Ditto;Glitchnap;Shark Jump Studios,CDP,0,0,16,2,2,2,6.99,21,25,23,1,1,0,22,0,0,10447,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,124167
4974,352700,Subspace Continuum,2015-07-03,1,Virgin Interactive Entertainment;PriitK,Subspace Continuum,0,0,389,54,0,0,0.0,34,0,0,0,0,30,0,0,0,174716,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4975,352720,The Universim,2018-08-28,1,Crytivo,Crytivo,0,1,1539,505,0,0,22.99,0,71,0,0,1,29,0,117,88,159777,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,153542
4976,352740,Princess Battles,2015-04-13,1,Nekomura Games,Nekomura Games,0,1,14,6,0,0,12.99,0,0,36,0,1,35,0,0,0,18643,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,227025
4977,352750,Road Works,2015-08-11,1,TaxSoft,TaxSoft,0,0,4,10,328,328,5.59,0,21,0,0,1,21,0,22,0,11576,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,127606
4978,352760,Kaiju Panic,2015-10-09,1,Mechabit Ltd,Mechabit Ltd,0,1,22,6,0,0,7.19,24,22,0,0,1,0,0,22,0,10692,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,100828
4979,352780,An Octave Higher,2015-03-27,1,Kidalang,AGM PLAYISM,0,1,198,29,0,0,8.99,0,42,42,0,1,16,0,0,0,2572,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,23500
4980,352790,Futuridium EP Deluxe,2016-01-07,1,MixedBag Srl,AGM PLAYISM,0,1,13,5,0,0,6.99,34,33,0,0,1,21,0,0,0,1893,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25923
4981,352810,Yukie: A Japanese Winter Fairy Tale,2017-07-14,1,ImCyan,AGM PLAYISM,0,0,20,4,0,0,1.99,0,32,22,0,1,13,0,0,0,18848,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24559
4982,352850,DGU: Death God University,2015-07-15,1,DSK Studios Pvt. Ltd,KISS ltd,0,0,16,18,0,0,6.99,22,22,22,0,1,21,0,22,0,2295,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,36668
4983,352890,Caravan,2016-09-30,1,it Matters Games,Daedalic Entertainment,0,1,279,100,111,217,6.99,0,40,41,0,1,0,0,43,0,36625,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,100500
4984,352900,Giana Sisters: Dream Runners,2015-08-26,1,Black Forest Games,EuroVideo Medien,0,1,24,22,0,0,7.99,35,35,0,1,1,0,0,0,0,28170,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,114632
4985,352950,Better Late Than DEAD,2016-03-03,1,Odin Game Studio,Excalibur Publishing,0,0,252,595,0,0,3.99,64,42,63,1,1,0,0,0,106,42260,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,37270
4986,352960,Star Horizon,2015-05-28,1,Orbital Knight,Orbital Knight,0,1,72,53,43,43,3.99,24,33,0,0,1,0,0,0,0,23716,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4085
4987,353070,Ghost Encounters: Deadwood - Collector's Edition,2015-03-13,1,Anarchy Enterprises,Anarchy Enterprises,0,0,60,64,456,456,3.99,0,0,25,0,1,25,0,0,0,31046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18288
4988,353080,Redrum: Time Lies,2018-11-07,1,Anarchy Enterprises,Anarchy Enterprises,0,0,4,0,0,0,5.19,0,21,21,0,1,21,0,0,0,7126,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,32605
4989,353090,Chicken Invaders 5,2015-03-13,1,InterAction studios,InterAction studios,0,1,435,16,0,0,3.99,32,31,0,1,1,32,0,0,0,23451,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,16073
4990,353110,Dreamscapes: Nightmare's Heir - Premium Edition,2015-03-11,1,Shaman Games Studio,1C Entertainment,0,0,64,34,0,0,4.99,0,0,23,0,1,27,0,0,0,49106,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,45538
4991,353130,Time of Dragons,2016-02-01,1,4 I Lab,4 I Lab,0,0,1095,560,19,20,0.0,106,59,36,1,0,0,0,0,66,819904,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
